Fecha,Efectivo,Overpay,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error
26/07/2022,6939,698,2772,680,0,3738,0
26/07/2022,5038,1348,2574,510,0,3816,0
26/07/2022,5798,373,4463,622,0,5265,0
26/07/2022,5631,1333,1990,722,0,4406,0
26/07/2022,2417,256,2930,316,0,6275,0
26/07/2022,2367,763,6114,479,0,3137,0
26/07/2022,3468,1154,5907,423,0,4078,0
26/07/2022,4574,780,5039,586,0,4692,0
26/07/2022,3782,293,2582,789,0,6700,0
26/07/2022,2490,758,2286,362,0,6555,0
26/07/2022,1726,279,1628,370,0,3403,0
26/07/2022,4879,1127,5779,531,0,6987,0
26/07/2022,4938,1454,5380,306,0,4550,0
27/07/2022,2409,355,2977,350,0,7440,0
27/07/2022,2383,344,6674,582,0,3855,0
27/07/2022,5019,410,1870,413,0,5461,0
27/07/2022,6815,1197,1721,434,0,6853,0
27/07/2022,1807,737,3633,715,0,4204,0
27/07/2022,4174,734,4903,515,0,3399,0
27/07/2022,2760,563,1849,592,0,3435,0
27/07/2022,6817,334,4069,317,0,7270,0
27/07/2022,4833,460,3588,728,0,7359,0
27/07/2022,5071,522,6266,743,0,7360,0
27/07/2022,6143,677,2225,504,0,6296,0
27/07/2022,5819,301,6649,752,0,7193,0
27/07/2022,5084,485,4973,363,0,5627,0
27/07/2022,3295,877,4900,694,0,5948,0
27/07/2022,4723,486,6929,605,0,5586,0
27/07/2022,3580,1441,5854,678,0,7052,0
27/07/2022,5054,1186,2688,501,0,7348,0
27/07/2022,4068,569,5511,554,0,6626,0
27/07/2022,4152,666,4496,569,0,3839,0
27/07/2022,4302,1457,4498,610,0,6635,0
27/07/2022,4939,620,3960,740,0,5791,0
27/07/2022,6571,805,4047,635,0,4857,0
27/07/2022,4533,1280,3806,605,0,6662,0
27/07/2022,2521,380,2969,501,0,4129,0
27/07/2022,6825,1082,5813,374,0,4258,0
27/07/2022,4710,397,2207,732,0,6351,0
27/07/2022,4201,1274,3579,350,0,7139,0
28/07/2022,1936,1355,4817,728,0,5230,0
28/07/2022,3869,934,4805,526,0,4649,0
28/07/2022,3450,209,6639,395,0,4144,0
28/07/2022,6460,1275,4966,707,0,4786,0
28/07/2022,4634,310,4753,586,0,5667,0
28/07/2022,2284,1046,2445,716,0,3585,0
28/07/2022,4859,934,6093,428,0,7417,0
28/07/2022,4844,440,5279,334,0,3611,0
28/07/2022,3344,757,5326,523,0,6777,0
28/07/2022,2789,561,4203,371,0,4519,0
28/07/2022,4092,475,1935,423,0,4356,0
28/07/2022,6769,1319,2367,480,0,7848,0
28/07/2022,5853,502,6753,678,0,3031,0
28/07/2022,3429,792,5621,397,0,4836,0
28/07/2022,4480,1056,5637,648,0,7520,0
28/07/2022,3542,243,5869,772,0,6635,0
28/07/2022,2159,1339,6313,506,0,7468,0
28/07/2022,2597,349,6599,790,0,5936,0
28/07/2022,5005,1453,5821,622,0,4309,0
28/07/2022,4967,306,4111,528,0,6764,0
28/07/2022,1666,1040,4330,393,0,6845,0
28/07/2022,3260,432,6982,378,0,7775,0
28/07/2022,1674,1291,1687,548,0,5150,0
28/07/2022,5680,1193,5044,304,0,3624,0
28/07/2022,1542,537,3656,320,0,4678,0
28/07/2022,1855,486,3689,316,0,5043,0
28/07/2022,5826,351,4476,587,0,3805,0
29/07/2022,6951,1323,6258,668,0,6749,0
29/07/2022,3723,810,1972,518,0,3529,0
29/07/2022,2048,928,5796,437,0,6373,0
29/07/2022,2350,966,1740,658,0,7282,0
29/07/2022,1970,400,5151,397,0,5418,0
29/07/2022,6822,897,3053,680,0,3946,0
29/07/2022,2154,376,5295,455,0,4945,0
29/07/2022,3536,619,2214,520,0,5150,0
29/07/2022,6525,670,4432,437,0,7975,0
29/07/2022,3563,1464,2185,379,0,6130,0
29/07/2022,4911,1305,3583,695,0,6536,0
29/07/2022,1992,886,2663,424,0,3151,0
29/07/2022,3954,1324,4702,444,0,5034,0
29/07/2022,4725,1495,5081,747,0,4986,0
29/07/2022,4155,276,3621,595,0,4285,0
29/07/2022,6662,1209,2129,463,0,5494,0
29/07/2022,2382,1171,4491,326,0,7484,0
29/07/2022,1896,529,6133,628,0,3398,0
29/07/2022,4635,599,3138,770,0,3186,0
29/07/2022,4586,376,1928,387,0,5754,0
29/07/2022,4253,563,2355,648,0,5619,0
29/07/2022,2065,1372,5503,413,0,5543,0
29/07/2022,3189,506,4249,380,0,7606,0
29/07/2022,6822,1192,3869,490,0,5056,0
29/07/2022,2313,1330,3621,647,0,7803,0
29/07/2022,4952,623,1734,494,0,6930,0
29/07/2022,6982,478,5824,596,0,6464,0
30/07/2022,5243,1254,6687,675,0,6813,0
30/07/2022,2277,743,2556,753,0,3439,0
30/07/2022,4909,1130,3543,613,0,5971,0
30/07/2022,4861,798,5911,346,0,5529,0
30/07/2022,4839,1092,5456,484,0,3005,0
30/07/2022,6986,406,6132,561,0,6636,0
30/07/2022,5209,600,4557,520,0,7807,0
30/07/2022,5489,1155,6204,624,0,3252,0
30/07/2022,2618,653,3653,738,0,3461,0
30/07/2022,2113,908,4185,414,0,3321,0
30/07/2022,5783,377,2792,748,0,7467,0
30/07/2022,5840,1325,2782,314,0,5550,0
30/07/2022,1587,725,4469,419,0,4369,0
30/07/2022,3688,753,4579,502,0,5471,0
30/07/2022,3677,1269,2546,396,0,7556,0
30/07/2022,4959,882,2039,629,0,5089,0
30/07/2022,6252,1233,1827,635,0,3711,0
30/07/2022,6468,498,3978,686,0,6873,0
30/07/2022,5455,431,3683,426,0,5307,0
30/07/2022,5149,1181,3810,771,0,4403,0
30/07/2022,6306,790,1610,626,0,3875,0
30/07/2022,5650,1276,5733,433,0,3695,0
30/07/2022,4146,327,6292,562,0,3233,0
30/07/2022,2412,1373,1804,454,0,4699,0
30/07/2022,6585,375,6717,639,0,4286,0
30/07/2022,2431,832,6999,556,0,4896,0
30/07/2022,2778,937,5475,472,0,4041,0
31/07/2022,3042,447,3947,354,0,6769,0
31/07/2022,3174,461,3209,523,0,6580,0
31/07/2022,4680,758,6479,754,0,7480,0
31/07/2022,1722,799,2933,759,0,7176,0
31/07/2022,4982,298,5134,525,0,7824,0
31/07/2022,2061,773,3667,761,0,5936,0
31/07/2022,1963,376,3305,795,0,3423,0
31/07/2022,6791,1164,4328,560,0,6746,0
31/07/2022,6559,694,3519,797,0,6958,0
31/07/2022,5731,1204,5771,773,0,4525,0
31/07/2022,4804,934,6990,580,0,4421,0
31/07/2022,5499,526,4892,537,0,5638,0
31/07/2022,3861,1004,4338,413,0,3595,0
31/07/2022,2753,1250,1917,393,0,5998,0
31/07/2022,6227,1448,5763,482,0,7920,0
31/07/2022,2139,841,2802,597,0,4938,0
31/07/2022,4273,592,6320,404,0,5501,0
31/07/2022,3339,566,3068,470,0,4555,0
31/07/2022,3774,556,3260,464,0,4904,0
31/07/2022,2602,1357,5326,307,0,4861,0
31/07/2022,5362,1031,2934,562,0,5253,0
31/07/2022,4762,1497,5396,581,0,5310,0
31/07/2022,4930,824,5169,329,0,5417,0
31/07/2022,3170,557,5359,774,0,6163,0
31/07/2022,2253,1151,6729,655,0,3136,0
31/07/2022,4324,739,2056,438,0,3440,0
31/07/2022,1933,1205,4942,760,0,5958,0
01/08/2022,4175,347,4092,693,0,5882,0
01/08/2022,6757,1139,1917,743,0,6831,0
01/08/2022,6474,1306,5859,327,0,3829,0
01/08/2022,5523,929,2995,425,0,6223,0
01/08/2022,5222,857,3230,539,0,4395,0
01/08/2022,5045,1474,2147,663,0,7817,0
01/08/2022,6696,904,3730,590,0,5200,0
01/08/2022,1843,1198,1809,583,0,3643,0
01/08/2022,5398,454,6013,378,0,6617,0
01/08/2022,1596,1369,5761,300,0,4007,0
01/08/2022,6583,833,2052,532,0,4018,0
01/08/2022,6998,1037,4780,545,0,4713,0
01/08/2022,4816,988,5224,735,0,7958,0
01/08/2022,4440,627,6938,561,0,5362,0
01/08/2022,6268,467,2457,667,0,7595,0
01/08/2022,6515,261,6828,664,0,5266,0
01/08/2022,2063,1250,6209,581,0,5007,0
01/08/2022,6987,456,6201,672,0,3403,0
01/08/2022,3431,971,5978,786,0,5450,0
01/08/2022,3716,1306,1590,513,0,5847,0
01/08/2022,3931,1224,5701,702,0,4118,0
01/08/2022,4536,585,5069,407,0,6431,0
01/08/2022,4240,414,1873,741,0,7523,0
01/08/2022,1743,1314,1637,478,0,3339,0
01/08/2022,5098,302,6259,493,0,7348,0
01/08/2022,2078,1164,1577,718,0,6824,0
01/08/2022,2482,1022,6872,692,0,3671,0
02/08/2022,6944,265,5230,349,0,6763,0
02/08/2022,3101,423,3933,352,0,5026,0
02/08/2022,3527,639,2556,777,0,4075,0
02/08/2022,6125,1231,6815,707,0,5862,0
02/08/2022,5183,1390,6034,506,0,6412,0
02/08/2022,3326,352,4813,304,0,3986,0
02/08/2022,4264,404,5944,396,0,4077,0
02/08/2022,1651,1130,3061,439,0,7829,0
02/08/2022,2210,603,4126,435,0,7913,0
02/08/2022,4997,911,6527,527,0,7266,0
02/08/2022,1758,238,4365,368,0,4293,0
02/08/2022,5365,1000,6076,652,0,7818,0
02/08/2022,5175,1462,1970,694,0,7237,0
02/08/2022,4559,932,5184,731,0,7649,0
02/08/2022,6824,1400,3789,315,0,4887,0
02/08/2022,5675,1177,1558,317,0,3996,0
02/08/2022,4283,1321,4801,456,0,7059,0
02/08/2022,2445,636,3056,606,0,7556,0
02/08/2022,2584,455,2145,507,0,6417,0
02/08/2022,3190,1176,3476,756,0,5485,0
02/08/2022,5371,300,4579,597,0,4186,0
02/08/2022,5698,712,4963,430,0,5800,0
02/08/2022,3875,1408,6285,503,0,6056,0
02/08/2022,1976,1357,6310,730,0,3365,0
02/08/2022,3337,847,3200,693,0,7535,0
02/08/2022,3141,968,3625,305,0,6576,0
02/08/2022,5446,1124,4058,315,0,4896,0
03/08/2022,2580,778,1806,533,0,4485,0
03/08/2022,3296,1351,3500,372,0,7531,0
03/08/2022,2100,1286,5090,409,0,4011,0
03/08/2022,2729,404,4808,530,0,4890,0
03/08/2022,2014,318,5873,334,0,7070,0
03/08/2022,3392,1355,5366,770,0,3144,0
03/08/2022,3766,1058,5136,582,0,5746,0
03/08/2022,2636,1174,6687,453,0,7269,0
03/08/2022,3738,346,5243,527,0,7505,0
03/08/2022,1960,325,4165,615,0,7685,0
03/08/2022,3928,537,5987,386,0,6708,0
03/08/2022,5054,1338,6732,345,0,6366,0
03/08/2022,4037,993,3775,475,0,3092,0
03/08/2022,5188,1297,3581,491,0,4264,0
03/08/2022,2299,1440,4596,414,0,7786,0
03/08/2022,4050,1270,3139,699,0,3750,0
03/08/2022,2971,909,5159,354,0,7836,0
03/08/2022,1830,694,3859,605,0,4054,0
03/08/2022,3986,1110,4211,619,0,4854,0
03/08/2022,6763,351,4425,768,0,4149,0
03/08/2022,3520,263,2026,449,0,7030,0
03/08/2022,3715,1195,6235,735,0,5838,0
03/08/2022,4704,1092,3042,446,0,4379,0
03/08/2022,3538,756,3330,539,0,7395,0
03/08/2022,2109,1475,5419,454,0,3399,0
03/08/2022,5366,739,3857,798,0,7884,0
03/08/2022,4560,351,1577,747,0,4114,0
04/08/2022,2598,563,5749,482,0,6967,0
04/08/2022,4591,467,5648,415,0,3091,0
04/08/2022,4318,1107,6790,453,0,4568,0
04/08/2022,3261,1348,2236,561,0,7645,0
04/08/2022,3227,1495,5679,356,0,6508,0
04/08/2022,5376,527,4004,401,0,4590,0
04/08/2022,1712,971,3955,689,0,6602,0
04/08/2022,5014,375,4335,792,0,4820,0
04/08/2022,5584,685,5443,321,0,5070,0
04/08/2022,4237,320,6350,772,0,6828,0
04/08/2022,3758,686,5133,548,0,6918,0
04/08/2022,3005,809,4862,320,0,5220,0
04/08/2022,2379,608,3094,629,0,3725,0
04/08/2022,6151,1040,5493,632,0,4162,0
04/08/2022,5742,1392,5659,690,0,5624,0
04/08/2022,6615,581,6233,469,0,5752,0
04/08/2022,6848,1460,5619,505,0,7153,0
04/08/2022,1781,620,1990,700,0,3813,0
04/08/2022,2274,858,6767,341,0,6455,0
04/08/2022,6211,582,2214,651,0,6096,0
04/08/2022,1660,862,3138,598,0,4545,0
04/08/2022,2348,1221,6555,616,0,6580,0
04/08/2022,5913,1451,3945,669,0,7710,0
04/08/2022,1823,1138,4210,378,0,7939,0
04/08/2022,6060,1346,1508,416,0,4658,0
04/08/2022,5162,875,3979,771,0,5697,0
04/08/2022,2467,885,4152,686,0,5991,0
05/08/2022,3061,584,3014,728,0,7895,0
05/08/2022,6112,1285,6070,699,0,7194,0
05/08/2022,2594,842,4143,430,0,4319,0
05/08/2022,3613,1222,6255,664,0,5395,0
05/08/2022,6154,1037,2716,626,0,6574,0
05/08/2022,6358,376,5515,474,0,4598,0
05/08/2022,2518,1075,5692,346,0,4651,0
05/08/2022,5892,1395,6802,419,0,6610,0
05/08/2022,3914,1266,2384,762,0,3818,0
05/08/2022,3891,285,2707,660,0,3381,0
05/08/2022,2437,758,2012,794,0,7381,0
05/08/2022,1764,648,3321,323,0,7676,0
05/08/2022,6880,1199,3781,380,0,6977,0
05/08/2022,1637,399,6636,621,0,7852,0
05/08/2022,3495,268,1747,370,0,6489,0
05/08/2022,5435,1015,2093,301,0,4568,0
05/08/2022,3995,1484,6147,731,0,5920,0
05/08/2022,6588,940,4928,680,0,7583,0
05/08/2022,2703,1499,3748,360,0,4938,0
05/08/2022,5760,907,1919,690,0,6407,0
05/08/2022,1582,1212,2140,361,0,7268,0
05/08/2022,6133,651,3347,769,0,3670,0
05/08/2022,5045,1012,2573,308,0,4051,0
05/08/2022,3926,1044,2025,525,0,6608,0
05/08/2022,4781,1170,4594,624,0,6828,0
05/08/2022,4629,1344,1856,696,0,3714,0
05/08/2022,4009,521,4032,422,0,5892,0
06/08/2022,4767,855,6897,479,0,5492,0
06/08/2022,6188,685,5483,500,0,7643,0
06/08/2022,4520,1416,3496,368,0,3142,0
06/08/2022,6067,443,2473,708,0,6360,0
06/08/2022,4178,1260,5592,501,0,5520,0
06/08/2022,2801,1287,3010,589,0,7616,0
06/08/2022,4984,514,4432,355,0,4226,0
06/08/2022,5698,468,5272,688,0,3428,0
06/08/2022,3153,1213,4220,646,0,7039,0
06/08/2022,5042,957,6843,614,0,6967,0
06/08/2022,3773,1154,2943,794,0,4934,0
06/08/2022,6477,780,1629,460,0,7730,0
06/08/2022,2998,546,1729,557,0,4125,0
06/08/2022,2214,1251,2902,490,0,5623,0
06/08/2022,6853,564,6902,535,0,6728,0
06/08/2022,6144,1394,4789,430,0,6474,0
06/08/2022,5360,1449,5072,509,0,6401,0
06/08/2022,4307,480,6613,618,0,4276,0
06/08/2022,1697,880,2350,639,0,4306,0
06/08/2022,4712,1236,1625,619,0,6905,0
06/08/2022,3078,280,5466,715,0,7047,0
06/08/2022,3803,603,6532,395,0,3986,0
06/08/2022,1500,1004,5959,374,0,5443,0
06/08/2022,3551,618,6009,431,0,4717,0
06/08/2022,3496,1235,2171,599,0,7848,0
06/08/2022,6344,1282,3280,344,0,5928,0
06/08/2022,2543,206,3402,371,0,4220,0
07/08/2022,5572,932,3769,466,0,5827,0
07/08/2022,3499,883,3322,613,0,4662,0
07/08/2022,5320,264,2744,641,0,5681,0
07/08/2022,6247,644,5126,608,0,6988,0
07/08/2022,3538,1421,5440,418,0,3452,0
07/08/2022,4661,1393,3627,674,0,5778,0
07/08/2022,6340,1311,2815,419,0,6029,0
07/08/2022,6501,448,4274,664,0,3127,0
07/08/2022,5282,1326,6853,444,0,5861,0
07/08/2022,3332,1179,6565,304,0,3634,0
07/08/2022,4653,839,3823,534,0,5302,0
07/08/2022,2606,207,3103,416,0,3709,0
07/08/2022,3379,1107,6741,434,0,6269,0
07/08/2022,6533,1291,2016,443,0,5182,0
07/08/2022,1764,1038,2272,424,0,4089,0
07/08/2022,5831,526,2936,673,0,4500,0
07/08/2022,3447,201,4280,673,0,5610,0
07/08/2022,3518,1225,4461,730,0,7895,0
07/08/2022,3692,628,2539,475,0,3367,0
07/08/2022,4819,984,4313,506,0,6000,0
07/08/2022,5398,226,2110,302,0,7271,0
07/08/2022,2076,737,1543,450,0,6792,0
07/08/2022,5186,647,2347,576,0,5170,0
07/08/2022,4136,684,3492,565,0,4427,0
07/08/2022,6089,1261,3615,685,0,3409,0
07/08/2022,5056,847,2955,429,0,5286,0
07/08/2022,2747,712,6381,559,0,3759,0
08/08/2022,4982,1335,4100,583,0,4936,0
08/08/2022,5289,716,6800,758,0,6477,0
08/08/2022,5391,890,1970,408,0,3096,0
08/08/2022,4762,1253,5321,632,0,5205,0
08/08/2022,3954,1026,4718,692,0,5357,0
08/08/2022,5204,876,6948,316,0,5596,0
08/08/2022,5528,838,5045,762,0,6111,0
08/08/2022,5969,526,4269,516,0,7396,0
08/08/2022,3745,308,5139,496,0,5432,0
08/08/2022,3880,519,6889,417,0,6919,0
08/08/2022,4960,1382,2820,401,0,6793,0
08/08/2022,2140,790,6454,303,0,4949,0
08/08/2022,6735,273,5714,514,0,3514,0
08/08/2022,5630,1496,3711,367,0,6717,0
08/08/2022,4896,569,6951,313,0,5237,0
08/08/2022,4810,559,2736,426,0,4348,0
08/08/2022,5459,671,4230,553,0,5419,0
08/08/2022,4353,921,4863,753,0,6414,0
08/08/2022,3621,222,3482,654,0,3015,0
08/08/2022,1533,892,1781,640,0,6135,0
08/08/2022,5081,857,2500,427,0,4161,0
08/08/2022,6114,779,3543,512,0,6159,0
08/08/2022,5493,1341,2517,488,0,4722,0
08/08/2022,1572,381,1857,747,0,3055,0
08/08/2022,6029,1336,6758,716,0,7907,0
08/08/2022,2681,1158,5416,441,0,7670,0
08/08/2022,1737,1045,3014,518,0,5347,0
09/08/2022,3217,601,4036,457,0,3334,0
09/08/2022,1633,1120,6061,750,0,5932,0
09/08/2022,6842,1500,4820,766,0,6106,0
09/08/2022,1653,510,1680,633,0,5039,0
09/08/2022,2220,530,2510,746,0,7825,0
09/08/2022,2012,384,6529,605,0,3814,0
09/08/2022,3149,1050,6008,743,0,5135,0
09/08/2022,1937,1053,5275,635,0,5135,0
09/08/2022,2090,885,3681,474,0,3884,0
09/08/2022,5890,308,6711,508,0,3183,0
09/08/2022,3167,583,2340,443,0,4642,0
09/08/2022,3756,1001,1517,439,0,3187,0
09/08/2022,5497,1305,2791,394,0,4622,0
09/08/2022,6660,250,4559,474,0,5407,0
09/08/2022,4011,239,6919,584,0,3475,0
09/08/2022,2539,681,6234,437,0,5946,0
09/08/2022,1554,1465,4456,523,0,3481,0
09/08/2022,2215,1289,6581,778,0,6664,0
09/08/2022,5613,444,2456,661,0,5546,0
09/08/2022,2976,1496,6160,515,0,7914,0
09/08/2022,2314,1444,2748,765,0,6756,0
09/08/2022,5360,1060,6612,452,0,5385,0
09/08/2022,2464,632,2708,606,0,5641,0
09/08/2022,2591,856,5242,335,0,4099,0
09/08/2022,6643,1254,1908,354,0,4907,0
09/08/2022,2589,830,4681,637,0,7522,0
09/08/2022,5005,1287,5185,530,0,4500,0
10/08/2022,6239,1381,6771,590,0,5266,0
10/08/2022,1956,1018,3161,714,0,3051,0
10/08/2022,3874,663,4087,366,0,5285,0
10/08/2022,6064,571,1808,599,0,6091,0
10/08/2022,4239,1444,4582,386,0,7334,0
10/08/2022,6821,509,5476,557,0,5371,0
10/08/2022,3723,689,6222,630,0,3555,0
10/08/2022,4091,1106,5439,558,0,3301,0
10/08/2022,6039,541,2978,382,0,6119,0
10/08/2022,3074,1197,1551,762,0,4063,0
10/08/2022,4920,383,5808,648,0,7534,0
10/08/2022,4779,678,3270,772,0,3723,0
10/08/2022,5882,1125,3161,754,0,5821,0
10/08/2022,4051,436,2242,471,0,7536,0
10/08/2022,3125,722,1894,519,0,4017,0
10/08/2022,6926,613,6300,310,0,6068,0
10/08/2022,5197,1338,3513,483,0,3957,0
10/08/2022,6202,1381,6949,766,0,5061,0
10/08/2022,4101,560,2791,413,0,3257,0
10/08/2022,2695,483,2163,715,0,3901,0
10/08/2022,5953,910,1592,445,0,7123,0
10/08/2022,5385,358,3974,701,0,7291,0
10/08/2022,1857,798,4213,388,0,6104,0
10/08/2022,5704,766,3875,695,0,4582,0
10/08/2022,3371,583,3768,675,0,4595,0
10/08/2022,3101,356,1532,568,0,4520,0
10/08/2022,2851,579,6579,750,0,7671,0
11/08/2022,5007,793,6082,590,0,6960,0
11/08/2022,1591,357,4905,473,0,6540,0
11/08/2022,2152,874,5733,629,0,7983,0
11/08/2022,4947,1000,3091,565,0,7750,0
11/08/2022,5975,980,3266,387,0,6242,0
11/08/2022,5604,1107,6426,667,0,5614,0
11/08/2022,5708,1100,3287,592,0,5374,0
11/08/2022,2062,490,4060,777,0,4064,0
11/08/2022,4839,1189,5791,466,0,3622,0
11/08/2022,2589,342,3056,345,0,3520,0
11/08/2022,3107,352,3782,550,0,4980,0
11/08/2022,2476,1423,1907,773,0,3458,0
11/08/2022,3954,950,6233,728,0,4456,0
11/08/2022,4024,1466,4082,471,0,6917,0
11/08/2022,5025,1246,1864,578,0,7688,0
11/08/2022,5135,673,4653,483,0,6446,0
11/08/2022,1689,316,1951,588,0,5478,0
11/08/2022,1629,1473,2864,640,0,4908,0
11/08/2022,3271,1247,3282,377,0,4096,0
11/08/2022,6236,1019,4949,366,0,6033,0
11/08/2022,6568,1039,3649,641,0,7767,0
11/08/2022,2482,1404,4283,374,0,7309,0
11/08/2022,5004,1135,2890,427,0,4378,0
11/08/2022,2401,427,4298,651,0,3470,0
11/08/2022,5313,922,6941,404,0,7435,0
11/08/2022,6635,432,3152,594,0,5443,0
11/08/2022,4715,496,5729,600,0,6341,0
12/08/2022,4039,1215,3732,443,0,6048,0
12/08/2022,6698,1488,2340,747,0,4394,0
12/08/2022,1778,468,6680,760,0,5431,0
12/08/2022,5214,1456,5850,733,0,5981,0
12/08/2022,2736,1022,4180,681,0,3272,0
12/08/2022,5429,1491,6260,609,0,7367,0
12/08/2022,5061,692,3030,489,0,6213,0
12/08/2022,6632,1283,4020,309,0,3200,0
12/08/2022,5569,659,6473,482,0,6261,0
12/08/2022,5382,391,5406,786,0,3929,0
12/08/2022,5715,910,5507,389,0,5214,0
12/08/2022,2975,562,2613,709,0,5140,0
12/08/2022,2252,999,2644,339,0,5787,0
12/08/2022,6726,687,5417,487,0,3210,0
12/08/2022,2248,316,1548,604,0,4320,0
12/08/2022,6045,835,5035,349,0,5980,0
12/08/2022,6643,883,4898,667,0,6816,0
12/08/2022,4158,298,6713,707,0,7482,0
12/08/2022,2550,1454,6899,788,0,6183,0
12/08/2022,1550,282,3501,723,0,7857,0
12/08/2022,5494,339,4424,744,0,7772,0
12/08/2022,5185,522,5597,708,0,4988,0
12/08/2022,4878,533,5606,776,0,4363,0
12/08/2022,4602,1081,1707,775,0,4422,0
12/08/2022,5374,372,5540,316,0,5726,0
12/08/2022,6825,838,5794,336,0,3788,0
12/08/2022,6400,943,2219,639,0,3854,0
13/08/2022,2281,359,3871,362,0,5022,0
13/08/2022,3669,1043,6219,359,0,7106,0
13/08/2022,2597,1196,1750,712,0,6537,0
13/08/2022,6028,721,1553,434,0,5644,0
13/08/2022,2877,545,4512,333,0,4114,0
13/08/2022,6187,1054,6982,383,0,6074,0
13/08/2022,3703,842,3985,375,0,6459,0
13/08/2022,3838,1006,1521,669,0,4586,0
13/08/2022,2347,213,2365,449,0,3552,0
13/08/2022,5734,909,5397,784,0,6857,0
13/08/2022,1969,1134,5406,761,0,7687,0
13/08/2022,5108,425,1566,642,0,3985,0
13/08/2022,6842,759,3209,560,0,5447,0
13/08/2022,6387,1161,4440,441,0,7253,0
13/08/2022,6016,467,3527,555,0,5101,0
13/08/2022,3913,835,4839,516,0,6969,0
13/08/2022,5721,622,3351,439,0,7862,0
13/08/2022,2176,1001,4778,483,0,4620,0
13/08/2022,5090,312,6973,471,0,3472,0
13/08/2022,2828,750,1587,346,0,7207,0
13/08/2022,2230,416,6681,621,0,5585,0
13/08/2022,1514,360,6335,353,0,7285,0
13/08/2022,5887,1087,5734,737,0,7703,0
13/08/2022,4191,334,4189,419,0,6587,0
13/08/2022,6093,1231,6094,780,0,7517,0
13/08/2022,3412,713,2311,760,0,5677,0
13/08/2022,6554,1265,3822,359,0,7200,0
14/08/2022,5938,667,2973,630,0,7731,0
14/08/2022,1540,558,5011,468,0,3468,0
14/08/2022,6468,1451,2728,542,0,3462,0
14/08/2022,5420,1487,3340,619,0,6939,0
14/08/2022,2128,494,2056,497,0,5954,0
14/08/2022,1931,874,4487,331,0,7465,0
14/08/2022,2074,971,2738,596,0,4461,0
14/08/2022,5681,558,3864,594,0,5340,0
14/08/2022,5431,1488,6599,352,0,5885,0
14/08/2022,5506,330,5218,553,0,6547,0
14/08/2022,5402,1375,3611,781,0,6846,0
14/08/2022,5777,467,3030,600,0,4560,0
14/08/2022,3882,591,6416,546,0,6895,0
14/08/2022,4279,1221,3531,508,0,5731,0
14/08/2022,3268,1417,3634,619,0,7057,0
14/08/2022,3441,815,3011,306,0,3655,0
14/08/2022,4494,938,4111,370,0,6038,0
14/08/2022,3854,729,3762,318,0,6605,0
14/08/2022,6753,544,3764,654,0,4345,0
14/08/2022,2251,1318,6164,516,0,6772,0
14/08/2022,4550,283,4246,576,0,5820,0
14/08/2022,2154,238,5369,781,0,6730,0
14/08/2022,4640,1340,1947,690,0,7940,0
14/08/2022,5057,1070,2432,499,0,4526,0
14/08/2022,4049,247,5611,520,0,4925,0
14/08/2022,5462,351,2543,694,0,5049,0
14/08/2022,1869,857,3556,580,0,4986,0
15/08/2022,5766,931,2395,691,0,3104,0
15/08/2022,2020,909,2155,403,0,4268,0
15/08/2022,6316,1117,1820,408,0,6797,0
15/08/2022,2075,705,5174,763,0,5966,0
15/08/2022,6112,962,6724,769,0,7663,0
15/08/2022,6959,449,6541,700,0,6505,0
15/08/2022,2594,869,2911,472,0,3660,0
15/08/2022,5784,405,5076,648,0,7464,0
15/08/2022,6497,508,5447,522,0,4337,0
15/08/2022,3201,1469,1543,305,0,3751,0
15/08/2022,4876,1037,3897,631,0,7133,0
15/08/2022,2311,712,5870,367,0,5281,0
15/08/2022,2598,463,3798,471,0,3306,0
15/08/2022,2560,884,4427,375,0,4380,0
15/08/2022,4930,386,5620,361,0,3163,0
15/08/2022,3932,871,4552,595,0,7169,0
15/08/2022,5116,867,4515,725,0,4171,0
15/08/2022,3550,607,2209,566,0,5958,0
15/08/2022,5627,1037,6371,657,0,5352,0
15/08/2022,4919,695,3683,547,0,4277,0
15/08/2022,2903,1167,5942,797,0,3236,0
15/08/2022,4505,235,6014,542,0,4799,0
15/08/2022,4589,1310,3121,431,0,6346,0
15/08/2022,5441,828,6719,405,0,6196,0
15/08/2022,3568,215,2745,446,0,7697,0
15/08/2022,2241,968,5021,539,0,5072,0
15/08/2022,6999,1498,5125,344,0,5819,0
16/08/2022,2456,1344,4241,671,0,5147,0
16/08/2022,5052,1220,5292,471,0,6022,0
16/08/2022,5487,852,3632,504,0,3193,0
16/08/2022,4973,715,1618,574,0,7904,0
16/08/2022,3134,648,1599,498,0,7638,0
16/08/2022,4337,808,6467,769,0,7031,0
16/08/2022,4790,1315,5102,513,0,7117,0
16/08/2022,3262,1480,2519,660,0,7905,0
16/08/2022,4249,389,3258,755,0,5870,0
16/08/2022,4153,833,6300,440,0,7190,0
16/08/2022,4510,890,4813,450,0,4371,0
16/08/2022,3631,515,5217,337,0,6365,0
16/08/2022,5541,564,3028,692,0,6308,0
16/08/2022,6542,1270,5819,364,0,7163,0
16/08/2022,2444,596,6361,421,0,4638,0
16/08/2022,3053,1496,1941,505,0,6200,0
16/08/2022,3489,1249,3642,520,0,7675,0
16/08/2022,2884,286,6396,763,0,6976,0
