Fecha,Unidad,Total Viajes,Total Vueltas,Km Programados,Km Vacios,Km Realizados
01/09/2022,AM-072    ,1431,601.0,7693.0,807.0,6886.0
01/09/2022,AM-073    ,1144,595.4,8033.0,621.0,7412.0
01/09/2022,AM-074    ,765,349.3,5812.0,1321.0,4491.0
01/09/2022,AM-075    ,686,388.8,8614.0,1634.0,6980.0
01/09/2022,AM-076    ,542,386.5,5350.0,632.0,4718.0
01/09/2022,AM-077    ,611,401.1,6192.0,1068.0,5124.0
01/09/2022,AM-078    ,496,362.1,5264.0,519.0,4745.0
01/09/2022,AM-079    ,649,289.0,5421.0,530.0,4891.0
01/09/2022,AM-08     ,1104,724.0,4821.0,381.0,4440.0
01/09/2022,AM-080    ,741,422.4,5674.0,826.0,4848.0
01/09/2022,AM-081    ,574,270.6,6594.0,610.0,5984.0
01/09/2022,AM-082    ,750,339.5,6882.0,371.0,6511.0
01/09/2022,AM-083    ,948,523.0,5982.0,232.0,5750.0
01/09/2022,AM-084    ,701,536.4,8089.0,244.0,7845.0
01/09/2022,AM-085    ,1150,572.6,6913.0,309.0,6604.0
01/09/2022,AM-086    ,949,481.5,5431.0,371.0,5060.0
01/09/2022,AM-087    ,1107,521.1,6187.0,538.0,5649.0
01/09/2022,AM-088    ,1141,584.9,5529.0,225.0,5304.0
01/09/2022,AM-089    ,2056,879.0,5926.0,348.0,5578.0
01/09/2022,AM-09     ,410,188.9,8820.0,1661.0,7159.0
01/09/2022,AM-090    ,1356,964.4,7396.0,263.0,7133.0
01/09/2022,AM-091    ,757,436.2,6590.0,588.0,6002.0
01/09/2022,AM-092    ,546,255.6,7289.0,1037.0,6252.0
01/09/2022,AM-093    ,258,168.2,5584.0,1669.0,3915.0
01/09/2022,AM-094    ,342,163.3,5666.0,1299.0,4367.0
01/09/2022,AM-095    ,274,91.9,3897.0,1515.0,2382.0
01/09/2022,AM-096    ,257,96.9,5415.0,1964.0,3451.0
01/09/2022,AM-097    ,135,55.6,2396.0,1242.0,1154.0
01/09/2022,AM-098    ,99,53.4,2745.0,1129.0,1616.0
01/09/2022,AM-099    ,121,64.3,1763.0,334.0,1429.0
01/09/2022,AM-10     ,576,226.9,11338.0,1442.0,9896.0
01/09/2022,AM-100    ,31,16.8,1032.0,337.0,695.0
01/09/2022,AM-101    ,19,12.5,525.0,74.0,451.0
01/09/2022,AM-102    ,14,6.3,199.0,36.0,163.0
01/09/2022,AM-103    ,30,11.6,291.0,67.0,224.0
01/09/2022,AM-11     ,608,299.3,12481.0,2709.0,9772.0
01/09/2022,AM-12     ,645,309.6,10375.0,1789.0,8586.0
01/09/2022,AM-13     ,543,227.6,10270.0,2418.0,7852.0
01/09/2022,AM-14     ,681,301.8,8295.0,897.0,7398.0
01/09/2022,AM-15     ,745,470.5,8196.0,207.0,7989.0
01/09/2022,AM-16     ,1611,1030.9,9310.0,378.0,8932.0
01/09/2022,AM-17     ,474,269.2,10194.0,1994.0,8200.0
01/09/2022,AM-18     ,579,201.3,9443.0,1068.0,8375.0
01/09/2022,AM-19     ,171,78.2,3321.0,462.0,2859.0
01/09/2022,AM-20     ,499,214.7,8948.0,940.0,8008.0
01/09/2022,AM-21     ,443,192.4,9977.0,2087.0,7890.0
01/09/2022,AM-22     ,569,263.0,11628.0,1275.0,10353.0
01/09/2022,AM-23     ,435,214.3,10370.0,2054.0,8316.0
01/09/2022,AM-24     ,508,222.0,10794.0,2375.0,8419.0
01/09/2022,AM-25     ,460,238.4,7673.0,1573.0,6100.0
01/09/2022,AM-26     ,525,353.4,9091.0,690.0,8401.0
01/09/2022,AM-27     ,640,290.0,8733.0,678.0,8055.0
01/09/2022,AM-28     ,519,378.3,6872.0,858.0,6014.0
01/09/2022,AM-29     ,654,278.2,9499.0,537.0,8962.0
01/09/2022,AM-30     ,485,285.2,7406.0,526.0,6880.0
01/09/2022,AM-31     ,751,288.4,9779.0,893.0,8886.0
01/09/2022,AM-32     ,856,276.6,10655.0,891.0,9764.0
01/09/2022,AM-33     ,730,372.1,9491.0,615.0,8876.0
01/09/2022,AM-34     ,63,27.6,1253.0,148.0,1105.0
01/09/2022,AM-35     ,11,6.6,48.0,3.0,45.0
01/09/2022,AM-37     ,1263,551.5,4177.0,743.0,3434.0
01/09/2022,AM-38     ,953,542.0,4978.0,897.0,4081.0
01/09/2022,AM-39     ,1040,593.2,5365.0,934.0,4431.0
01/09/2022,AM-40     ,863,453.3,3506.0,622.0,2884.0
01/09/2022,AM-41     ,1642,767.7,5934.0,290.0,5644.0
01/09/2022,AM-42     ,46,32.9,261.0,6.0,255.0
01/09/2022,AM-43     ,32,22.0,157.0,30.0,127.0
01/09/2022,AM-44     ,587,388.8,9810.0,959.0,8851.0
01/09/2022,AM-45     ,906,453.2,8739.0,934.0,7805.0
01/09/2022,AM-46     ,1895,914.2,9752.0,310.0,9442.0
01/09/2022,AM-47     ,1825,1020.5,7111.0,274.0,6837.0
01/09/2022,AM-48     ,1572,878.0,7701.0,291.0,7410.0
01/09/2022,AM-49     ,1663,857.8,5810.0,44.0,5766.0
01/09/2022,AM-50     ,1209,670.8,6330.0,38.0,6292.0
01/09/2022,AM-51     ,1423,1039.3,7316.0,98.0,7218.0
01/09/2022,AM-52     ,1826,1009.1,5888.0,70.0,5818.0
01/09/2022,AM-53     ,1344,1095.0,5099.0,80.0,5019.0
01/09/2022,AM-54     ,687,531.8,3716.0,0.0,3716.0
01/09/2022,AM-55     ,736,514.2,2794.0,51.0,2743.0
01/09/2022,AM-58     ,3,2.3,78.0,0.0,78.0
01/09/2022,AM-59     ,51,30.9,700.0,89.0,611.0
01/09/2022,AM-60     ,7,3.5,159.0,57.0,102.0
01/09/2022,AM-61     ,9,3.7,165.0,0.0,165.0
01/09/2022,AM-62     ,55,20.1,801.0,126.0,675.0
01/09/2022,AM-63     ,40,20.2,637.0,51.0,586.0
01/09/2022,AM-64     ,596,333.3,5479.0,924.0,4555.0
01/09/2022,AM-65     ,827,344.3,7307.0,807.0,6500.0
01/09/2022,AM-66     ,608,396.5,6766.0,733.0,6033.0
01/09/2022,AM-67     ,532,404.5,8209.0,830.0,7379.0
01/09/2022,TM-0001   ,23,9.1,297.0,1.0,296.0
01/09/2022,TM-001    ,328,189.7,6141.0,3.0,6138.0
01/09/2022,TM-002    ,23,12.0,420.0,0.0,420.0
01/09/2022,TM-003    ,407,188.4,6411.0,36.0,6375.0
01/09/2022,TM-004    ,488,236.2,7153.0,70.0,7083.0
01/09/2022,TM-005    ,438,222.1,5353.0,43.0,5310.0
01/09/2022,TM-006    ,123,58.0,1843.0,22.0,1821.0
01/09/2022,TM-007    ,586,276.5,6022.0,3.0,6019.0
01/09/2022,TM-008    ,407,287.7,7133.0,4.0,7129.0
01/09/2022,TM-009    ,315,144.9,5964.0,36.0,5928.0
01/09/2022,TM-010    ,463,270.7,6401.0,26.0,6375.0
01/09/2022,TM-011    ,352,177.1,5155.0,4.0,5151.0
01/09/2022,TM-012    ,439,205.9,7935.0,4.0,7931.0
01/09/2022,TM-013    ,573,184.5,8050.0,12.0,8038.0
01/09/2022,TM-014    ,585,262.3,6646.0,2.0,6644.0
01/09/2022,TM-015    ,559,245.8,8639.0,15.0,8624.0
01/09/2022,TM-016    ,506,244.8,7238.0,4.0,7234.0
01/09/2022,TM-018    ,500,235.9,6017.0,23.0,5994.0
01/09/2022,TM-019    ,513,237.2,6463.0,26.0,6437.0
01/09/2022,TM-020    ,140,52.8,1558.0,0.0,1558.0
01/09/2022,TM-021    ,4,1.9,100.0,0.0,100.0
01/09/2022,TM-022    ,570,313.6,6957.0,34.0,6923.0
01/09/2022,TM-023    ,436,212.1,10072.0,13.0,10059.0
01/09/2022,TM-024    ,429,297.3,8989.0,61.0,8928.0
01/09/2022,TM-025    ,197,134.0,5014.0,52.0,4962.0
01/09/2022,TM-026    ,324,140.3,4573.0,47.0,4526.0
01/09/2022,TM-027    ,392,156.7,6663.0,94.0,6569.0
01/09/2022,TM-028    ,396,185.2,9347.0,18.0,9329.0
01/09/2022,TM-029    ,448,206.5,6292.0,3.0,6289.0
01/09/2022,TM-030    ,528,221.1,8397.0,4.0,8393.0
01/09/2022,TM-031    ,475,268.2,6214.0,12.0,6202.0
01/09/2022,TM-032    ,379,195.0,7766.0,54.0,7712.0
01/09/2022,TM-033    ,47,24.9,778.0,13.0,765.0
01/09/2022,TM-034    ,617,286.3,7323.0,39.0,7284.0
01/09/2022,TM-035    ,360,205.9,8310.0,35.0,8275.0
01/09/2022,TM-036    ,3,1.5,49.0,0.0,49.0
01/09/2022,TM-038    ,314,130.3,6093.0,4.0,6089.0
01/09/2022,TM-039    ,513,160.3,5064.0,60.0,5004.0
01/09/2022,TM-040    ,557,287.7,8694.0,17.0,8677.0
01/09/2022,TM-041    ,470,195.9,5345.0,3.0,5342.0
01/09/2022,TM-042    ,253,156.1,3786.0,64.0,3722.0
01/09/2022,TM-044    ,208,96.1,3416.0,3.0,3413.0
01/09/2022,TM-045    ,205,132.3,3780.0,39.0,3741.0
01/09/2022,TM-046    ,438,206.3,6368.0,270.0,6098.0
01/09/2022,TM-047    ,556,255.1,8691.0,160.0,8531.0
01/09/2022,TM-048    ,455,191.1,5160.0,223.0,4937.0
01/09/2022,TM-049    ,555,189.7,8446.0,136.0,8310.0
01/09/2022,TM-050    ,575,265.7,6331.0,209.0,6122.0
01/09/2022,TM-051    ,376,211.9,5805.0,179.0,5626.0
01/09/2022,TM-052    ,440,177.7,4594.0,275.0,4319.0
01/09/2022,TM-053    ,374,256.0,9271.0,311.0,8960.0
01/09/2022,TM-054    ,366,179.5,4734.0,159.0,4575.0
01/09/2022,TM-055    ,380,245.4,8631.0,285.0,8346.0
01/09/2022,TM-056    ,296,200.3,7519.0,238.0,7281.0
01/09/2022,TM-057    ,460,268.2,6935.0,211.0,6724.0
01/09/2022,TM-058    ,400,246.0,7477.0,268.0,7209.0
01/09/2022,TM-059    ,532,272.6,9575.0,219.0,9356.0
01/09/2022,TM-060    ,412,216.3,5928.0,148.0,5780.0
01/10/2022,AM-001    ,1,0.6,16.0,0.0,16.0
01/10/2022,AM-01     ,1617,962.3,9548.0,126.0,9422.0
01/10/2022,AM-02     ,2080,966.4,11342.0,153.0,11189.0
01/10/2022,AM-03     ,835,512.9,9552.0,645.0,8907.0
01/10/2022,AM-04     ,1048,489.4,7417.0,484.0,6933.0
01/10/2022,AM-05     ,947,345.6,6678.0,436.0,6242.0
01/10/2022,AM-06     ,877,447.3,8203.0,220.0,7983.0
01/10/2022,AM-068    ,1381,482.2,4177.0,990.0,3187.0
01/10/2022,AM-069    ,1080,629.0,5716.0,1177.0,4539.0
01/10/2022,AM-07     ,884,459.7,6063.0,406.0,5657.0
01/10/2022,AM-070    ,1088,751.9,6129.0,636.0,5493.0
01/10/2022,AM-071    ,991,426.2,6024.0,665.0,5359.0
01/10/2022,AM-072    ,1249,571.9,5898.0,979.0,4919.0
01/10/2022,AM-073    ,1437,711.9,6442.0,919.0,5523.0
01/10/2022,AM-074    ,854,340.0,7527.0,1135.0,6392.0
01/10/2022,AM-075    ,819,280.3,6852.0,1571.0,5281.0
01/10/2022,AM-076    ,820,358.9,6863.0,761.0,6102.0
01/10/2022,AM-077    ,906,371.1,8476.0,974.0,7502.0
01/10/2022,AM-078    ,674,280.0,6003.0,563.0,5440.0
01/10/2022,AM-079    ,619,359.7,6724.0,520.0,6204.0
01/10/2022,AM-08     ,1259,676.4,6833.0,316.0,6517.0
01/10/2022,AM-080    ,645,390.5,8197.0,719.0,7478.0
01/10/2022,AM-081    ,711,407.1,6365.0,575.0,5790.0
01/10/2022,AM-082    ,905,391.9,7996.0,228.0,7768.0
01/10/2022,AM-083    ,921,516.4,8220.0,226.0,7994.0
01/10/2022,AM-084    ,922,581.9,8291.0,201.0,8090.0
01/10/2022,AM-085    ,873,470.2,7262.0,291.0,6971.0
01/10/2022,AM-086    ,957,411.1,5866.0,323.0,5543.0
01/10/2022,AM-087    ,910,536.1,7976.0,452.0,7524.0
01/10/2022,AM-088    ,1445,574.8,7387.0,312.0,7075.0
01/10/2022,AM-089    ,1659,932.5,7468.0,347.0,7121.0
01/10/2022,AM-09     ,462,290.6,9112.0,3034.0,6078.0
01/10/2022,AM-090    ,1276,941.1,6923.0,210.0,6713.0
01/10/2022,AM-091    ,825,386.4,7775.0,1100.0,6675.0
01/10/2022,AM-092    ,374,140.4,5037.0,1153.0,3884.0
01/10/2022,AM-093    ,306,195.7,4771.0,999.0,3772.0
01/10/2022,AM-094    ,179,103.2,4972.0,1671.0,3301.0
01/10/2022,AM-095    ,237,153.2,6312.0,1985.0,4327.0
01/10/2022,AM-096    ,190,84.9,3478.0,1171.0,2307.0
01/10/2022,AM-097    ,164,92.8,3194.0,734.0,2460.0
01/10/2022,AM-098    ,86,32.6,1794.0,598.0,1196.0
01/10/2022,AM-099    ,22,10.4,428.0,53.0,375.0
01/10/2022,AM-10     ,428,192.5,10684.0,2637.0,8047.0
01/10/2022,AM-100    ,47,20.9,910.0,447.0,463.0
01/10/2022,AM-101    ,29,17.6,367.0,32.0,335.0
01/10/2022,AM-102    ,20,8.7,245.0,11.0,234.0
01/10/2022,AM-103    ,10,7.3,178.0,13.0,165.0
01/10/2022,AM-11     ,476,250.3,7025.0,1221.0,5804.0
01/10/2022,AM-12     ,368,256.7,10399.0,1854.0,8545.0
01/10/2022,AM-13     ,562,328.4,12223.0,1521.0,10702.0
01/10/2022,AM-14     ,415,151.4,4009.0,881.0,3128.0
01/10/2022,AM-15     ,791,389.4,8813.0,489.0,8324.0
01/10/2022,AM-16     ,1434,1121.2,7607.0,312.0,7295.0
01/10/2022,AM-17     ,410,321.7,9630.0,2396.0,7234.0
01/10/2022,AM-18     ,477,312.7,9861.0,2913.0,6948.0
01/10/2022,AM-19     ,341,246.8,9625.0,1607.0,8018.0
01/10/2022,AM-20     ,337,179.8,7128.0,1040.0,6088.0
01/10/2022,AM-21     ,531,273.6,10022.0,1231.0,8791.0
01/10/2022,AM-22     ,538,262.1,8394.0,1412.0,6982.0
01/10/2022,AM-23     ,358,249.1,6369.0,1559.0,4810.0
01/10/2022,AM-24     ,652,267.7,8466.0,1288.0,7178.0
01/10/2022,AM-25     ,378,240.3,10345.0,2368.0,7977.0
01/10/2022,AM-26     ,900,372.0,9407.0,606.0,8801.0
01/10/2022,AM-27     ,577,289.7,7684.0,968.0,6716.0
01/10/2022,AM-28     ,939,309.5,11959.0,1144.0,10815.0
01/10/2022,AM-29     ,597,340.2,6702.0,558.0,6144.0
01/10/2022,AM-30     ,764,378.2,8139.0,794.0,7345.0
01/10/2022,AM-31     ,887,292.7,9720.0,614.0,9106.0
01/10/2022,AM-32     ,580,369.4,8029.0,706.0,7323.0
01/10/2022,AM-33     ,742,320.5,8751.0,532.0,8219.0
01/10/2022,AM-34     ,4,1.9,70.0,0.0,70.0
01/10/2022,AM-37     ,1146,533.2,5051.0,631.0,4420.0
01/10/2022,AM-38     ,1030,660.1,5709.0,762.0,4947.0
01/10/2022,AM-39     ,1198,645.8,5919.0,663.0,5256.0
01/10/2022,AM-40     ,1018,630.2,6520.0,729.0,5791.0
01/10/2022,AM-41     ,1783,915.6,8802.0,495.0,8307.0
01/10/2022,AM-43     ,96,37.4,1377.0,167.0,1210.0
01/10/2022,AM-44     ,581,253.6,6195.0,620.0,5575.0
01/10/2022,AM-45     ,1061,384.9,7850.0,850.0,7000.0
01/10/2022,AM-46     ,2088,919.1,9924.0,217.0,9707.0
01/10/2022,AM-47     ,1620,971.5,7796.0,403.0,7393.0
01/10/2022,AM-48     ,1707,1169.5,6431.0,358.0,6073.0
01/10/2022,AM-49     ,1533,861.0,7522.0,63.0,7459.0
01/10/2022,AM-50     ,835,457.7,5268.0,7.0,5261.0
01/10/2022,AM-51     ,1066,621.5,5375.0,136.0,5239.0
01/10/2022,AM-52     ,1741,1166.0,5887.0,100.0,5787.0
01/10/2022,AM-53     ,2263,1031.4,6018.0,97.0,5921.0
01/10/2022,AM-54     ,837,482.0,3654.0,0.0,3654.0
01/10/2022,AM-55     ,432,238.3,1518.0,22.0,1496.0
01/10/2022,AM-56     ,36,19.7,314.0,51.0,263.0
01/10/2022,AM-57     ,7,3.7,93.0,13.0,80.0
01/10/2022,AM-58     ,16,7.4,132.0,7.0,125.0
01/10/2022,AM-59     ,15,6.6,121.0,8.0,113.0
01/10/2022,AM-60     ,14,7.0,151.0,8.0,143.0
01/10/2022,AM-61     ,52,33.4,399.0,61.0,338.0
01/10/2022,AM-62     ,80,38.0,718.0,58.0,660.0
01/10/2022,AM-63     ,62,21.2,588.0,53.0,535.0
01/10/2022,AM-64     ,728,286.9,5412.0,768.0,4644.0
01/10/2022,AM-65     ,720,323.2,5713.0,931.0,4782.0
01/10/2022,AM-66     ,760,321.0,7837.0,899.0,6938.0
01/10/2022,AM-67     ,594,369.0,7767.0,1038.0,6729.0
01/10/2022,TM-0001   ,20,12.6,389.0,0.0,389.0
01/10/2022,TM-001    ,415,331.8,8092.0,59.0,8033.0
01/10/2022,TM-003    ,553,301.5,10091.0,58.0,10033.0
01/10/2022,TM-004    ,493,282.3,6189.0,20.0,6169.0
01/10/2022,TM-005    ,512,300.2,7955.0,63.0,7892.0
01/10/2022,TM-006    ,105,36.3,1111.0,0.0,1111.0
01/10/2022,TM-007    ,700,294.1,10171.0,31.0,10140.0
01/10/2022,TM-008    ,554,256.4,6599.0,62.0,6537.0
01/10/2022,TM-009    ,379,209.1,4651.0,24.0,4627.0
01/10/2022,TM-010    ,608,220.6,8264.0,71.0,8193.0
01/10/2022,TM-011    ,165,94.3,2438.0,4.0,2434.0
01/10/2022,TM-012    ,463,188.3,4808.0,37.0,4771.0
01/10/2022,TM-013    ,391,295.7,5932.0,27.0,5905.0
01/10/2022,TM-014    ,639,270.7,6439.0,10.0,6429.0
01/10/2022,TM-015    ,458,290.9,8601.0,30.0,8571.0
01/10/2022,TM-016    ,535,253.2,7091.0,30.0,7061.0
01/10/2022,TM-017    ,27,9.7,274.0,1.0,273.0
01/10/2022,TM-018    ,486,305.6,7858.0,35.0,7823.0
01/10/2022,TM-019    ,602,366.9,10777.0,132.0,10645.0
01/10/2022,TM-021    ,56,22.2,689.0,1.0,688.0
01/10/2022,TM-022    ,536,330.1,9196.0,110.0,9086.0
01/10/2022,TM-023    ,537,194.6,6605.0,15.0,6590.0
01/10/2022,TM-024    ,385,145.2,4871.0,67.0,4804.0
01/10/2022,TM-025    ,6,3.6,111.0,10.0,101.0
01/10/2022,TM-026    ,482,316.9,8569.0,8.0,8561.0
01/10/2022,TM-027    ,548,400.7,8034.0,13.0,8021.0
01/10/2022,TM-028    ,625,301.3,8025.0,26.0,7999.0
01/10/2022,TM-029    ,497,321.0,7384.0,8.0,7376.0
01/10/2022,TM-030    ,529,306.0,6865.0,21.0,6844.0
01/10/2022,TM-031    ,482,283.7,8984.0,46.0,8938.0
01/10/2022,TM-032    ,543,270.5,9535.0,27.0,9508.0
01/10/2022,TM-033    ,602,239.5,6654.0,10.0,6644.0
01/10/2022,TM-034    ,491,241.0,5553.0,25.0,5528.0
01/10/2022,TM-035    ,526,266.6,9567.0,8.0,9559.0
01/10/2022,TM-036    ,29,12.7,315.0,1.0,314.0
01/10/2022,TM-038    ,550,236.5,7836.0,29.0,7807.0
01/10/2022,TM-039    ,449,223.5,7298.0,38.0,7260.0
01/10/2022,TM-040    ,683,273.9,9247.0,73.0,9174.0
01/10/2022,TM-041    ,349,158.7,6979.0,5.0,6974.0
01/10/2022,TM-042    ,181,134.0,3759.0,12.0,3747.0
01/10/2022,TM-044    ,374,154.6,5846.0,87.0,5759.0
01/10/2022,TM-045    ,164,88.3,2374.0,38.0,2336.0
01/10/2022,TM-046    ,512,178.7,7806.0,252.0,7554.0
01/10/2022,TM-047    ,510,160.1,4962.0,279.0,4683.0
01/10/2022,TM-048    ,389,217.3,6813.0,231.0,6582.0
01/10/2022,TM-049    ,405,187.4,4026.0,236.0,3790.0
01/10/2022,TM-050    ,408,167.5,6939.0,145.0,6794.0
01/10/2022,TM-051    ,389,233.1,4798.0,218.0,4580.0
01/10/2022,TM-052    ,447,180.1,7503.0,148.0,7355.0
01/10/2022,TM-053    ,523,183.7,6910.0,367.0,6543.0
01/10/2022,TM-054    ,332,183.7,5016.0,366.0,4650.0
01/10/2022,TM-055    ,395,151.4,6686.0,153.0,6533.0
01/10/2022,TM-056    ,434,225.5,7106.0,214.0,6892.0
01/10/2022,TM-057    ,99,52.8,1505.0,20.0,1485.0
01/10/2022,TM-058    ,390,188.2,4054.0,149.0,3905.0
01/10/2022,TM-059    ,411,212.3,9167.0,211.0,8956.0
01/10/2022,TM-060    ,442,219.1,8346.0,140.0,8206.0
01/11/2022,AM-001    ,1,0.5,18.0,0.0,18.0
01/11/2022,AM-004    ,15,8.0,123.0,31.0,92.0
01/11/2022,AM-008    ,16,7.9,254.0,41.0,213.0
01/11/2022,AM-01     ,1721,1122.5,12006.0,146.0,11860.0
01/11/2022,AM-02     ,1933,762.7,6840.0,115.0,6725.0
01/11/2022,AM-03     ,537,320.0,5182.0,316.0,4866.0
01/11/2022,AM-04     ,929,363.8,8244.0,293.0,7951.0
01/11/2022,AM-05     ,771,278.1,5040.0,474.0,4566.0
01/11/2022,AM-055    ,21,10.3,347.0,0.0,347.0
01/11/2022,AM-06     ,527,255.8,4714.0,433.0,4281.0
01/11/2022,AM-068    ,928,681.5,5321.0,868.0,4453.0
01/11/2022,AM-069    ,1183,414.4,4091.0,1745.0,2346.0
01/11/2022,AM-07     ,1011,531.5,9621.0,648.0,8973.0
01/11/2022,AM-070    ,1258,475.3,5668.0,891.0,4777.0
01/11/2022,AM-071    ,912,661.2,6201.0,558.0,5643.0
01/11/2022,AM-072    ,1121,574.5,6498.0,735.0,5763.0
01/11/2022,AM-073    ,1888,1026.6,6684.0,617.0,6067.0
01/11/2022,AM-074    ,818,374.8,7014.0,1052.0,5962.0
01/11/2022,AM-075    ,767,377.0,7227.0,1777.0,5450.0
01/11/2022,AM-076    ,785,312.9,7274.0,643.0,6631.0
01/11/2022,AM-077    ,740,294.8,8989.0,1072.0,7917.0
01/11/2022,AM-078    ,538,328.9,6356.0,520.0,5836.0
01/11/2022,AM-079    ,675,282.8,7639.0,566.0,7073.0
01/11/2022,AM-08     ,886,696.8,7114.0,262.0,6852.0
01/11/2022,AM-080    ,621,259.8,5548.0,608.0,4940.0
01/11/2022,AM-081    ,625,342.1,8080.0,453.0,7627.0
01/11/2022,AM-082    ,589,399.8,7158.0,227.0,6931.0
01/11/2022,AM-083    ,769,423.9,8137.0,264.0,7873.0
01/11/2022,AM-084    ,690,462.7,6585.0,189.0,6396.0
01/11/2022,AM-085    ,1106,387.1,7523.0,344.0,7179.0
01/11/2022,AM-086    ,1158,486.0,6005.0,300.0,5705.0
01/11/2022,AM-087    ,873,496.0,8073.0,190.0,7883.0
01/11/2022,AM-088    ,1390,690.6,6864.0,235.0,6629.0
01/11/2022,AM-089    ,1698,949.5,5181.0,218.0,4963.0
01/11/2022,AM-09     ,478,328.2,12541.0,1593.0,10948.0
01/11/2022,AM-090    ,1388,676.5,7523.0,328.0,7195.0
01/11/2022,AM-091    ,1043,465.5,8170.0,612.0,7558.0
01/11/2022,AM-092    ,489,180.6,4579.0,1058.0,3521.0
01/11/2022,AM-093    ,351,120.1,6067.0,1783.0,4284.0
01/11/2022,AM-094    ,237,133.3,6661.0,1130.0,5531.0
01/11/2022,AM-095    ,212,147.1,4224.0,1552.0,2672.0
01/11/2022,AM-096    ,238,108.2,5163.0,1427.0,3736.0
01/11/2022,AM-097    ,262,146.7,5807.0,1716.0,4091.0
01/11/2022,AM-098    ,207,142.7,4098.0,1127.0,2971.0
01/11/2022,AM-099    ,234,144.2,4675.0,1427.0,3248.0
01/11/2022,AM-10     ,592,243.5,13010.0,2268.0,10742.0
01/11/2022,AM-100    ,163,62.7,2294.0,561.0,1733.0
01/11/2022,AM-101    ,40,20.5,688.0,192.0,496.0
01/11/2022,AM-102    ,12,4.2,205.0,33.0,172.0
01/11/2022,AM-103    ,45,26.1,647.0,126.0,521.0
01/11/2022,AM-11     ,392,185.0,9212.0,2245.0,6967.0
01/11/2022,AM-12     ,487,331.7,12202.0,2123.0,10079.0
01/11/2022,AM-13     ,213,112.3,2724.0,536.0,2188.0
01/11/2022,AM-14     ,987,420.0,7070.0,1183.0,5887.0
01/11/2022,AM-15     ,839,371.9,9154.0,222.0,8932.0
01/11/2022,AM-16     ,1106,509.1,7924.0,631.0,7293.0
01/11/2022,AM-17     ,541,286.8,10308.0,1314.0,8994.0
01/11/2022,AM-18     ,415,254.3,7952.0,1269.0,6683.0
01/11/2022,AM-19     ,567,204.8,9167.0,1951.0,7216.0
01/11/2022,AM-20     ,562,237.7,5283.0,812.0,4471.0
01/11/2022,AM-21     ,443,189.4,10474.0,1901.0,8573.0
01/11/2022,AM-22     ,473,258.5,7397.0,1840.0,5557.0
01/11/2022,AM-23     ,433,176.4,6409.0,1854.0,4555.0
01/11/2022,AM-24     ,376,242.7,8632.0,1402.0,7230.0
01/11/2022,AM-25     ,406,181.5,6712.0,1212.0,5500.0
01/11/2022,AM-26     ,611,365.0,9428.0,851.0,8577.0
01/11/2022,AM-27     ,720,386.3,9131.0,687.0,8444.0
01/11/2022,AM-28     ,785,400.1,10542.0,565.0,9977.0
01/11/2022,AM-29     ,855,361.9,9108.0,730.0,8378.0
01/11/2022,AM-30     ,742,273.9,9435.0,978.0,8457.0
01/11/2022,AM-31     ,662,315.5,8326.0,780.0,7546.0
01/11/2022,AM-32     ,559,358.1,9054.0,922.0,8132.0
01/11/2022,AM-33     ,851,384.8,11083.0,894.0,10189.0
01/11/2022,AM-34     ,29,17.7,262.0,40.0,222.0
01/11/2022,AM-37     ,1140,472.2,5362.0,755.0,4607.0
01/11/2022,AM-38     ,997,599.4,4912.0,908.0,4004.0
01/11/2022,AM-39     ,977,503.1,6007.0,904.0,5103.0
01/11/2022,AM-40     ,1214,641.4,4678.0,788.0,3890.0
01/11/2022,AM-41     ,1419,839.5,7375.0,339.0,7036.0
01/11/2022,AM-42     ,819,402.2,3238.0,156.0,3082.0
01/11/2022,AM-43     ,89,37.9,658.0,169.0,489.0
01/11/2022,AM-44     ,295,187.4,4268.0,499.0,3769.0
01/11/2022,AM-45     ,620,340.1,4157.0,208.0,3949.0
01/11/2022,AM-46     ,1459,814.7,5986.0,233.0,5753.0
01/11/2022,AM-47     ,1390,898.0,6171.0,251.0,5920.0
01/11/2022,AM-48     ,2068,998.3,7892.0,288.0,7604.0
01/11/2022,AM-49     ,986,658.6,6196.0,12.0,6184.0
01/11/2022,AM-50     ,1908,755.8,6315.0,63.0,6252.0
01/11/2022,AM-51     ,562,370.2,3071.0,0.0,3071.0
01/11/2022,AM-52     ,1176,706.3,5204.0,0.0,5204.0
01/11/2022,AM-53     ,666,292.9,2487.0,90.0,2397.0
01/11/2022,AM-54     ,783,473.7,3563.0,79.0,3484.0
01/11/2022,AM-55     ,453,273.1,2128.0,25.0,2103.0
01/11/2022,AM-56     ,87,39.6,531.0,55.0,476.0
01/11/2022,AM-57     ,49,23.6,638.0,161.0,477.0
01/11/2022,AM-58     ,94,30.1,1316.0,87.0,1229.0
01/11/2022,AM-59     ,61,30.2,511.0,2.0,509.0
01/11/2022,AM-60     ,64,31.5,890.0,66.0,824.0
01/11/2022,AM-63     ,47,22.4,533.0,80.0,453.0
01/11/2022,AM-64     ,506,222.6,5882.0,666.0,5216.0
01/11/2022,AM-65     ,752,383.6,5069.0,935.0,4134.0
01/11/2022,AM-66     ,578,308.4,6408.0,558.0,5850.0
01/11/2022,AM-67     ,734,360.1,6033.0,736.0,5297.0
01/11/2022,TM-0001   ,1,0.6,14.0,0.0,14.0
